input_name,preferred_name,cas,pubchem_cid,formula,molecular_weight,canonical_smiles,inchikey,identity_status,tm_C,tb_C,tc_C,pc_MPa,pvap_25C_kPa,pvap_25C_status,pvap_40C_kPa,pvap_40C_status,pvap_60C_kPa,pvap_60C_status,phase_25C_1atm,supply_class,gwp100_ar6,gwp100_ar6_status,gwp100_ar6_source,pfas_flag,pfas_basis,pfas_list_hits,persistence_screen,persistence_basis,reactive_groups,reactivity_flags,ghs_physical_h_codes,kinetics_coverage,kinetics_sources,data_quality,review_required,candidate_id,candidate_source,candidate_family,generation_rule,parent_candidate_id,structure_status,structure_status_reason,heavy_atom_count,element_symbols,amine_class,amine_class_label,amine_detail,amine_substituents,amine_substituent_profile,amine_substituent_count,fluorinated_amine,fluorinated_substituent_count,amine_fluorination_level,unsaturated_amine,cyclic_amine_or_substituent,ring_name,precursor_family,semiconductor_process_roles,semiconductor_relevance_basis,candidate_scope
generated_tertiary_amine_tert-butyl_cyclopropyl_fluoromethyl,generated_tertiary_amine_tert-butyl_cyclopropyl_fluoromethyl,,,C8H17FN,146.22899999999998,N(C(C)(C)C)(C1CC1)FC,,manual_review_required,-20.85397999999998,130.9477,308.1180800000001,4.0770535,0.8907341,value_available,2.115287131,value_available,5.937200907999999,value_available,liquid,heated_source_required,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,adf24a68-9323-5fc2-867b-8cd82320bd56,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,10,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,tert-butyl; cyclopropyl; fluoromethyl,fluorinated_alkyl+cyclic_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,yes,,,,,
generated_tertiary_amine_tert-butyl_cyclopropyl_difluoromethyl,generated_tertiary_amine_tert-butyl_cyclopropyl_difluoromethyl,,,C8H16F2N,164.219,N(C(C)(C)C)(C1CC1)FC(F),,manual_review_required,9.47222000000005,158.3347,339.46288000000004,3.9241385,0.297310182,value_available,0.7341332220000001,value_available,2.15876638,value_available,liquid,heated_source_required,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,6b2c1dd6-73eb-592f-ba54-4f8c6bb0afd9,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,11,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,tert-butyl; cyclopropyl; difluoromethyl,fluorinated_alkyl+cyclic_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,yes,,,,,
generated_tertiary_amine_tert-butyl_cyclopropyl_trifluoromethyl,generated_tertiary_amine_tert-butyl_cyclopropyl_trifluoromethyl,,,C8H15F3N,182.209,N(C(C)(C)C)(C1CC1)FC(F)(F),,manual_review_required,39.79842000000002,185.7217,370.80768,3.7712235,0.10264329600000001,value_available,0.263535744,value_available,0.811874023,value_available,solid,solid_or_sublimation_source_review,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,e4559484-02ab-55f6-87c9-a75696485771,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,12,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,tert-butyl; cyclopropyl; trifluoromethyl,fluorinated_alkyl+cyclic_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,yes,,,,,
generated_tertiary_amine_tert-butyl_fluoromethyl_fluoromethyl,generated_tertiary_amine_tert-butyl_fluoromethyl_fluoromethyl,,,C6H15F2N,139.18900000000002,N(C(C)(C)C)(FC)FC,,manual_review_required,-25.06917999999999,125.79570000000001,301.41728,4.1368935,1.083441307,value_available,2.56133461,value_available,7.15055204,value_available,liquid,heated_source_likely,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,40260342-61ba-5873-90ed-e62ba132feea,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,9,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,tert-butyl; fluoromethyl; fluoromethyl,fluorinated_alkyl+alkyl,3,yes,2,multiple_fluorinated_substituents,no,no,,,,,
generated_tertiary_amine_tert-butyl_fluoromethyl_difluoromethyl,generated_tertiary_amine_tert-butyl_fluoromethyl_difluoromethyl,,,C6H14F3N,157.179,N(C(C)(C)C)(FC)FC(F),,manual_review_required,5.257020000000011,153.1827,332.76207999999997,3.9839785,0.358053592,value_available,0.880142129,value_available,2.5742126090000004,value_available,liquid,heated_source_required,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,2de9e85a-6204-5108-b424-712c9dd5b953,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,10,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,tert-butyl; fluoromethyl; difluoromethyl,fluorinated_alkyl+alkyl,3,yes,2,multiple_fluorinated_substituents,no,no,,,,,
generated_tertiary_amine_tert-butyl_fluoromethyl_fluoroethyl,generated_tertiary_amine_tert-butyl_fluoromethyl_fluoroethyl,,,C7H17F2N,153.216,N(C(C)(C)C)(FC)FCC,,manual_review_required,-5.711919999999964,144.0308,322.73832000000004,4.017664,0.521045075,value_available,1.262206057,value_available,3.6278131790000003,value_available,liquid,heated_source_required,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,5d84e909-2bb3-5c7b-b683-d1a96abbcac8,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,10,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,tert-butyl; fluoromethyl; fluoroethyl,fluorinated_alkyl+alkyl,3,yes,2,multiple_fluorinated_substituents,no,no,,,,,
generated_tertiary_amine_tert-butyl_fluoromethyl_difluoroethyl,generated_tertiary_amine_tert-butyl_fluoromethyl_difluoroethyl,,,C7H16F3N,171.20600000000002,N(C(C)(C)C)(FC)FC(F)C,,manual_review_required,24.614280000000008,171.4178,354.08312,3.864749,0.176682382,value_available,0.44503283499999996,value_available,1.3400625179999999,value_available,liquid,heated_source_required,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,69b60c19-e601-555a-ac2b-ff524b04f1cf,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,11,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,tert-butyl; fluoromethyl; difluoroethyl,fluorinated_alkyl+alkyl,3,yes,2,multiple_fluorinated_substituents,no,no,,,,,
generated_tertiary_amine_tert-butyl_fluoromethyl_trifluoromethyl,generated_tertiary_amine_tert-butyl_fluoromethyl_trifluoromethyl,,,C6H13F4N,175.169,N(C(C)(C)C)(FC)FC(F)(F),,manual_review_required,35.58322000000004,180.5697,364.10688000000005,3.8310635,0.122585087,value_available,0.31331866,value_available,0.9600552229999999,value_available,solid,solid_or_sublimation_source_review,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,4174d529-2e18-50bf-95fd-acba250c0e9c,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,11,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,tert-butyl; fluoromethyl; trifluoromethyl,fluorinated_alkyl+alkyl,3,yes,2,multiple_fluorinated_substituents,no,no,,,,,
generated_tertiary_amine_tert-butyl_fluoromethyl_trifluoroethyl,generated_tertiary_amine_tert-butyl_fluoromethyl_trifluoroethyl,,,C7H15F4N,189.19600000000003,N(C(C)(C)C)(FC)FC(F)(F)C,,manual_review_required,54.940480000000036,198.8048,385.42792,3.711834,0.061797116,value_available,0.161849314,value_available,0.5105781420000001,value_available,solid,solid_or_sublimation_source_review,,missing,,yes,structure_rule,,likely_persistent,PFAS structure/list screening positive,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,7328e1c0-6df5-5165-a687-ef14c5372175,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,12,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,tert-butyl; fluoromethyl; trifluoroethyl,fluorinated_alkyl+alkyl,3,yes,2,multiple_fluorinated_substituents,no,no,,,,,
generated_tertiary_amine_tert-butyl_difluoromethyl_difluoromethyl,generated_tertiary_amine_tert-butyl_difluoromethyl_difluoromethyl,,,C6H13F4N,175.169,N(C(C)(C)C)(FC(F))FC(F),,manual_review_required,35.58322000000004,180.5697,364.10688000000005,3.8310635,0.122585087,value_available,0.31331866,value_available,0.9600552229999999,value_available,solid,solid_or_sublimation_source_review,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,9c6809d4-5d4a-57ba-a78f-7b5ddb73e451,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,11,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,tert-butyl; difluoromethyl; difluoromethyl,fluorinated_alkyl+alkyl,3,yes,2,multiple_fluorinated_substituents,no,no,,,,,
generated_tertiary_amine_tert-butyl_difluoromethyl_fluoroethyl,generated_tertiary_amine_tert-butyl_difluoromethyl_fluoroethyl,,,C7H16F3N,171.20600000000002,N(C(C)(C)C)(FC(F))FCC,,manual_review_required,24.614280000000008,171.4178,354.08312,3.864749,0.176682382,value_available,0.44503283499999996,value_available,1.3400625179999999,value_available,liquid,heated_source_required,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,f441f4ea-f3ee-55d4-96ea-3db935c1d03a,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,11,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,tert-butyl; difluoromethyl; fluoroethyl,fluorinated_alkyl+alkyl,3,yes,2,multiple_fluorinated_substituents,no,no,,,,,
generated_tertiary_amine_tert-butyl_difluoromethyl_difluoroethyl,generated_tertiary_amine_tert-butyl_difluoromethyl_difluoroethyl,,,C7H15F4N,189.19600000000003,N(C(C)(C)C)(FC(F))FC(F)C,,manual_review_required,54.940480000000036,198.8048,385.42792,3.711834,0.061797116,value_available,0.161849314,value_available,0.5105781420000001,value_available,solid,solid_or_sublimation_source_review,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,54a85533-5a03-5db9-8144-d373cd7a8f34,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,12,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,tert-butyl; difluoromethyl; difluoroethyl,fluorinated_alkyl+alkyl,3,yes,2,multiple_fluorinated_substituents,no,no,,,,,
generated_tertiary_amine_tert-butyl_difluoromethyl_trifluoromethyl,generated_tertiary_amine_tert-butyl_difluoromethyl_trifluoromethyl,,,C6H12F5N,193.15900000000002,N(C(C)(C)C)(FC(F))FC(F)(F),,manual_review_required,65.90942000000001,207.9567,395.45168,3.6781485,0.043216872,value_available,0.114853913,value_available,0.368700816,value_available,solid,solid_or_sublimation_source_review,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,e102d567-6552-5ff6-971b-b09fbe22f89f,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,12,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,tert-butyl; difluoromethyl; trifluoromethyl,fluorinated_alkyl+alkyl,3,yes,2,multiple_fluorinated_substituents,no,no,,,,,
generated_tertiary_amine_tert-butyl_fluoroethyl_fluoroethyl,generated_tertiary_amine_tert-butyl_fluoroethyl_fluoroethyl,,,C8H19F2N,167.24300000000002,N(C(C)(C)C)(FCC)FCC,,manual_review_required,13.645340000000033,162.26590000000004,344.05935999999997,3.8984345,0.25529947799999997,value_available,0.6337222100000001,value_available,1.875231904,value_available,liquid,heated_source_required,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,5ae5d385-3c36-5879-bc0c-6034c7a52e06,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,11,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,tert-butyl; fluoroethyl; fluoroethyl,fluorinated_alkyl+alkyl,3,yes,2,multiple_fluorinated_substituents,no,no,,,,,
generated_tertiary_amine_tert-butyl_fluoroethyl_difluoroethyl,generated_tertiary_amine_tert-butyl_fluoroethyl_difluoroethyl,,,C8H18F3N,185.233,N(C(C)(C)C)(FCC)FC(F)C,,manual_review_required,43.971540000000005,189.65290000000005,375.40416000000005,3.7455195,0.08854885,value_available,0.22854713100000001,value_available,0.708516843,value_available,solid,solid_or_sublimation_source_review,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,affe01b4-699b-5221-b1f1-bd9b37816eba,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,12,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,tert-butyl; fluoroethyl; difluoroethyl,fluorinated_alkyl+alkyl,3,yes,2,multiple_fluorinated_substituents,no,no,,,,,
generated_tertiary_amine_tert-butyl_fluoroethyl_trifluoromethyl,generated_tertiary_amine_tert-butyl_fluoroethyl_trifluoromethyl,,,C7H15F4N,189.19600000000003,N(C(C)(C)C)(FCC)FC(F)(F),,manual_review_required,54.940480000000036,198.8048,385.42792,3.711834,0.061797116,value_available,0.161849314,value_available,0.5105781420000001,value_available,solid,solid_or_sublimation_source_review,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,7e61d756-675c-5231-94a6-e814d42b18a6,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,12,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,tert-butyl; fluoroethyl; trifluoromethyl,fluorinated_alkyl+alkyl,3,yes,2,multiple_fluorinated_substituents,no,no,,,,,
generated_tertiary_amine_vinyl_vinyl_vinyl,generated_tertiary_amine_vinyl_vinyl_vinyl,,,C6H9N,95.14500000000001,N(C=C)(C=C)C=C,,manual_review_required,-96.84989999999999,60.5385,226.47040000000004,4.5112675,18.357089567,value_available,39.580989324,value_available,99.004689766,value_available,liquid,bubbler_or_direct_liquid_source,,missing,,no,structure_rule_negative_and_no_local_list_hit,,unknown,no validated persistence model configured in MVP,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; unsaturated_amine_reactivity_review,,not_checked,,Partial,True,41312427-743b-5970-8ff4-b38450c7f3cb,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,7,C;N,tertiary,tertiary_amine,tertiary_amine,vinyl; vinyl; vinyl,unsaturated,3,no,0,none,yes,no,,,,,
generated_tertiary_amine_vinyl_vinyl_allyl,generated_tertiary_amine_vinyl_vinyl_allyl,,,C7H11N,109.172,N(C=C)(C=C)CC=C,,manual_review_required,-77.49263999999997,78.77360000000004,247.79143999999997,4.392038,8.081569511,value_available,17.855522668000003,value_available,45.981495284,value_available,liquid,heated_source_likely,,missing,,no,structure_rule_negative_and_no_local_list_hit,,unknown,no validated persistence model configured in MVP,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; unsaturated_amine_reactivity_review,,not_checked,,Partial,True,c261e57d-0e89-5efe-af6e-4a476104eb51,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,8,C;N,tertiary,tertiary_amine,tertiary_amine,vinyl; vinyl; allyl,unsaturated,3,no,0,none,yes,no,,,,,
generated_tertiary_amine_vinyl_vinyl_cyclopropyl,generated_tertiary_amine_vinyl_vinyl_cyclopropyl,,,C7H11N,109.172,N(C=C)(C=C)C1CC1,,manual_review_required,-77.49263999999997,78.77360000000004,247.79143999999997,4.392038,8.081569511,value_available,17.855522668000003,value_available,45.981495284,value_available,liquid,heated_source_likely,,missing,,no,structure_rule_negative_and_no_local_list_hit,,unknown,no validated persistence model configured in MVP,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; unsaturated_amine_reactivity_review,,not_checked,,Partial,True,57af7d27-4cea-5539-8590-b4aefc0db7fc,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,8,C;N,tertiary,tertiary_amine,tertiary_amine,vinyl; vinyl; cyclopropyl,unsaturated+cyclic_alkyl,3,no,0,none,yes,yes,,,,,
